id,id_nota,valoracion_llm,relevante_economia,AAPLD,DESPD,KOD,MELID,MSFTD,NVDAD,TEND,VISTD,XOMD
41594,4298,neutral,,,,,,,,,,
41595,4297,neutral,,,,,,,,,,
41596,4296,negative,,,,,,,,,,
41597,4295,neutral,,,,,,,,,,
41598,4294,neutral,,,,,,,,,,
41599,4293,neutral,,,,,,,,,,
41600,4249,neutral,,,,,,,,,,
41601,4292,neutral,,,,,,,,,,
41602,4291,neutral,,,,,,,,,,
41603,4290,neutral,,,,,,,,,,
41604,4289,neutral,1,,,,,,,1,1,
41605,4288,neutral,,,,,,,,,,
41606,4287,negative,,,,,,,,,,
41607,4286,neutral,,,,,,,,,,
41608,4285,negative,1,,1,,,,,1,,
41609,4284,negative,1,1,1,,,,,1,1,1
41610,4283,negative,,,,,,,,,,
41611,4282,negative,,,,,,,,,,
41612,4281,negative,,,,,,,,,,
41613,4280,negative,,,,,,,,,,
41614,4279,negative,1,1,1,,,,1,,,
41615,4278,neutral,,,,,,,,,,
41616,4277,negative,1,,,,,,,,,
41617,4276,neutral,,,,,,,,,,
41618,4275,neutral,,,,,,,,,,
41619,4274,negative,,,,,,,,,,
41620,4273,negative,1,,1,,,,1,,,
41621,4272,positive,1,,,,,,,1,,
41622,4271,neutral,,,,,,,,,,
41623,4206,neutral,1,,,,,,,,,
41624,4183,neutral,,,,,,,,,,
41625,4067,neutral,,,,,,,,,,
41626,4270,negative,1,,,,,1,,1,,
41627,4269,negative,1,,,,,,,,,
41628,4268,neutral,1,,,,,,,,,
41629,4267,neutral,,,,,,,,,,
41630,4266,negative,,,,,,,1,,,
41631,4265,negative,1,1,1,1,,,,,,
41632,4264,negative,1,,,,,,,,1,
41633,4263,negative,,,,,,,,,,
41634,4262,neutral,1,,1,,,,,1,,
41635,4261,neutral,,,,,,,,,,
41636,4260,neutral,,,,,,,,,,
41637,4259,negative,,,,,,,,,,
41638,4258,neutral,,,,,,,,,,
41639,4257,negative,,,,,,,,,,
41640,4256,positive,1,,,,,,,,,
41641,4255,neutral,,,,,,,,,,
41642,4254,neutral,,,,,,,,,,
41643,4253,neutral,,,,,,,,,,
41644,4252,neutral,1,,,,,,,,,
41645,4251,neutral,,,,,,,,,,
41646,4250,negative,,,,,,,,,,
41647,4248,neutral,,,,,,,,,,
41648,4247,neutral,,,,,,,,,,
41649,4246,negative,,,,,,,,,,
41650,4245,neutral,,,,,,,,,,
41651,4244,neutral,,,,,,,,,,
41652,4243,neutral,,,,,,,,,,
41653,4242,neutral,,,,,,,,,,
41654,4241,neutral,,,,,,,,,,
41655,4240,neutral,,,,,,,,,,
41656,4239,neutral,,,,,,,,,,
41657,4238,negative,1,,1,,,,1,1,1,1
41658,4237,neutral,1,,,,,,,,,
41659,4236,negative,,,,,,,,,,
41660,4235,neutral,,,,,,,,,,
41661,4234,negative,1,,1,,,,,,1,
41662,4233,neutral,,,,,,,,,,
41663,4232,neutral,,,,,,,,,,
41664,4231,negative,,,,,,,,,,
41665,4230,neutral,,,,,,,,,,
41666,4229,positive,,,,,,,,,,
41667,4228,neutral,,,,,,,,,,
41668,4227,neutral,,,,,,,,,,
41669,4226,neutral,,,,,,,,,,
41670,4225,negative,1,,,,,,,1,,
41671,4224,neutral,,,,,,,,,,
41672,4223,neutral,1,,,,,,,,,
41673,4222,positive,1,,,,,,,,,
41674,4221,negative,,,,,,,,,,
41675,4220,negative,,,1,,,,,,,
41676,4219,neutral,,,,,,,,,,
41677,4218,neutral,,,,,,,,,,
41678,4217,neutral,,,,,,,,,,
41679,4216,neutral,,,,,,,,,,
41680,4215,neutral,,,,,,,,,,
41681,4214,neutral,,,,,,,,,,
41682,4213,neutral,,,,,,,,,,
41683,4212,neutral,,,,,,,,,,
41684,4211,negative,1,,,,,,1,1,1,
41685,4210,neutral,,,,,,,,,,
41686,4209,positive,1,,,,,,,1,,
41687,4208,negative,1,,1,,,,,1,1,
41688,4207,neutral,1,,,,,,,,,
41689,4205,neutral,,,,,,,,,,
41690,4204,neutral,,,,,,,,,,
41691,4203,neutral,,,,,,,,,,
41692,4202,neutral,1,,,,,,,,,
41693,4201,neutral,,,,,,,,,,
41694,4200,neutral,,,,,,,,,,
41695,4199,neutral,,,,,,,,,,
41696,4198,neutral,,,,,,,,,,
41697,4197,neutral,,,,,,,,,,
41698,4196,neutral,,,,,,,,,,
41699,4195,neutral,,,,,,,,,,
41700,4194,negative,1,,,,,,,,,
41701,4193,neutral,,,,,,,,,,
41702,4192,negative,1,1,,,,,,1,,
41703,4191,neutral,1,,,,,,,,,
41704,4190,neutral,1,,,,,,,,,
41705,4189,neutral,,,,,,,,,,
41706,4188,neutral,,,,,,,,,,
41707,4187,neutral,,,,,,,,,,
41708,4186,negative,,,,,,,,,,
41709,4185,neutral,,,,,,,,,,
41710,4184,negative,,,,,,,,,,
41711,4182,neutral,1,1,,,,,,1,,
41712,4181,neutral,,,,,,,,,,
41713,4180,negative,1,,,,,,,1,,
41714,4179,neutral,,,,,,,,,,
41715,4178,neutral,,,,,,,,,,
41716,4177,neutral,,,,,,,,,,
41717,4176,neutral,,,,,,,,,,
41718,4175,neutral,,,,,,,,,,
41719,4174,neutral,,,,,,,,,,
41720,4173,neutral,,,,,,,,,,
41721,4172,neutral,,,,,,,,,,
41722,4171,neutral,,,,1,,,,,,
41723,4170,neutral,,,,,,,,,,
41724,4169,negative,1,,1,,,,,,,
41725,4168,neutral,,,,,,,,,,
41726,4167,neutral,1,1,1,1,1,1,1,1,1,1
41727,4166,negative,1,,,,,,,,,
41728,4165,neutral,,,,,,,,,,
41729,4164,negative,1,,,,,,,,,
41730,4163,neutral,,,,,,,,,,
41731,4162,neutral,,,,,,,,,,
41732,4161,neutral,1,,,,,,,,,
41733,4160,neutral,1,,,,,,,,,
41734,4159,neutral,,,,,,,,,,
41735,4158,neutral,,,,,,,,,,
41736,4157,neutral,,,,,,,,,,
41737,4156,neutral,,,,,,,,,,
41738,4155,negative,,,,,,,,,,
41739,4154,neutral,,,,,,,,,,
41740,4153,neutral,,,,,,,,,,
41741,4152,neutral,,,,,,,,,,
41742,4151,neutral,1,,,,,,,,,
41743,4150,neutral,,,,,,,,,,
41744,4149,neutral,,,,,,,,,,
41745,4148,neutral,,,,,,,,,,
41746,4147,negative,1,,,,,,,,,
41747,4146,neutral,,,,,,,,,,
41748,4145,neutral,,,,,,,,,,
41749,4144,neutral,,,,,,,,,,
41750,4143,neutral,,,,,,,,,,
41751,4142,neutral,,,,,,,,,,
41752,4141,neutral,,,,,,,,,,
41753,4140,neutral,,,,,,,,,,
41754,4139,neutral,,,,,,,,,,
41755,4138,neutral,,,,,,,,,,
41756,4137,neutral,,,,,,,,,,
41757,4136,negative,,,,,,,,,,
41758,4135,neutral,,,,,,,,,,
41759,4134,neutral,,,,,,,,,,
41760,4133,neutral,,,,,,,,,,
41761,4132,neutral,,,,,,,,,,
41762,4131,neutral,,,,,,,,,,
41763,4130,negative,,,,,,,,,,
41764,4129,neutral,,,,,,,,,,
41765,4128,neutral,,,,,,,,,,
41766,4127,negative,1,,,,,,,,,
41767,4126,neutral,,,,,,,,,,
41768,4125,neutral,,,,,,,,,,
41769,4124,neutral,1,,,,,,,,,
41770,4123,neutral,,,,,,,,,,
41771,4122,neutral,,,,,,,,,,
41772,4121,neutral,,,,,,,,,,
41773,4120,neutral,,,,,,,,,,
41774,4119,neutral,,,,,,,,,,
41775,4118,neutral,,,,,,,,,,
41776,4117,positive,,,,,,,,,,
41777,4116,neutral,,,,,,,,,,
41778,4115,neutral,1,,,,,,,,,
41779,4114,neutral,1,,,,,,,,,
41780,4113,negative,,,,,,,1,,1,
41781,4112,neutral,,,,,,,,,,
41782,4111,neutral,,,,,,,,,,
41783,4110,neutral,,,,,,,,,,
41784,4109,neutral,,,,,,,,,,
41785,4108,positive,1,,,,,,,1,,
41786,4107,neutral,,,,,,,,,,
41787,4106,neutral,,,,,,,,,,
41788,4105,neutral,,,,,,,,,,
41789,4104,neutral,,,,,,,,,,
41790,4103,negative,,,,,,,,,,
41791,4102,neutral,,,,,,,,,,
41792,4101,negative,1,,1,,,1,,1,,
41793,4100,neutral,,,,,,,,,,
41794,4099,neutral,,,,,,,,,,
41795,4098,neutral,1,,,,,,,,,
41796,4097,neutral,,,,,,,,,,
41797,4096,neutral,,,,,,,,,,
41798,4095,neutral,,,,,,,,,,
41799,4094,neutral,1,,,,,,,1,,
41800,4093,neutral,,,,,,,,,,
41801,4092,neutral,,,,,,,,,,
41802,4091,neutral,,,,,,,,,,
41803,4090,neutral,,,,,,,,,,
41804,4089,neutral,,,,,,,,,,
41805,4088,neutral,,,,,,,,,,
41806,4087,neutral,,,,,,,,,,
41807,4086,neutral,,,,,,,,,,
41808,4085,negative,1,,,,,,,,,
41809,4084,neutral,,,,,,,,,,
41810,4083,neutral,1,,,,,,,,,
41811,4082,negative,,,,,,,,,,
41812,4081,negative,,1,,1,,,,1,,
41813,4080,neutral,,,,,,,,,,
41814,4079,neutral,,,,,,,,,,
41815,4078,neutral,,,,,,,,,,
41816,4077,neutral,,,,,,,,,,
41817,4076,neutral,,,,,,,,,,
41818,4075,neutral,,,,,,,,,,
41819,4074,neutral,,,,,,,,,,
41820,4073,neutral,,,,,,,,,,
41821,4072,neutral,,,,,,,,,,
41822,4071,neutral,,,,,,,,,,
41823,4070,neutral,,,,,,,,,,
41824,4069,negative,,,,,,,,,,
41825,4068,neutral,1,,,,,,,,,
41826,4066,neutral,,,,,,,,,,
41827,4065,neutral,,,,,,,,,,
41828,4064,neutral,1,,,,,,,,,
41829,4063,neutral,,,,,,,,,,
41830,4062,neutral,1,,,,,,,,,
41831,4061,neutral,,,,,,,,,,
41832,4060,neutral,,,,,,,,,,
41833,4059,neutral,,,,,,,,,,
41834,4058,neutral,,,,,,,,,,
41835,4057,neutral,,,,,,,,,,
41836,4056,neutral,,,,,,,,,,
41837,4055,neutral,,,,,,,,,,
41838,4054,neutral,,,,,,,,,,
41839,4053,negative,1,,1,,,,,1,1,
41840,4052,neutral,,,,,,,,,,
41841,4051,neutral,,,,,,,,,,
41842,4050,neutral,,,,,,,,,,
41843,4049,neutral,,,,,,,,,,
41844,4048,negative,1,,,,,,,1,,
41845,4047,neutral,,,,,,,,,,
41846,4046,neutral,,,,,,,,,,
41847,4045,neutral,,,,,,,,,,
41848,4044,neutral,,,,,,,,,,
41849,4043,neutral,,,,,,,,,,
41850,4042,neutral,,,,,,,,,,
41851,4041,neutral,,,,,,,,,,
41852,4040,neutral,1,,,,,,,,,
41853,4039,neutral,,,,,,,,,,
41854,4038,neutral,,,,,,,,,,
41855,4037,neutral,,,,,,,,,,
41856,4036,neutral,,,,,,,,,,
41857,4035,neutral,,,,,,,,,,
41858,4034,neutral,,,,,,,,,,
41859,4033,negative,1,,,,,,,,,
41860,4032,neutral,1,,,,,,,,,
41861,4031,neutral,,,,,,,,,,
41862,4030,positive,,,,,,,,,,
41863,4029,neutral,,,,,,,,,,
41864,4028,neutral,,,,,,,,,,
41865,4027,neutral,,,,,,,,,,
41866,4026,neutral,,,,,,,,,,
41867,4025,neutral,1,,,,,,,,,
41868,4024,neutral,,,,,,,,,,
41869,4023,neutral,,,,,,,,,,
41870,2074,neutral,,,,,,,,,,
41871,4022,neutral,1,,,,,,,1,,
41872,4021,neutral,,,,,,,,,,
41873,4020,neutral,,,,,,,,,,
41874,4019,negative,1,,,1,,,1,,,
41875,4018,neutral,,,,,,,,,,
41876,4017,negative,,,,,,,,,,
41877,4016,neutral,,,,,,,,,,
41878,4015,neutral,,,,,,,,,,
41879,4014,neutral,,,,,,,,,,
41880,4013,neutral,,,,,,,,,,
41881,4012,neutral,,,,,,,,,,
41882,4011,neutral,,,,,,,,,,
41883,4010,neutral,,,,,,,,,,
41884,4009,neutral,,,,,,,,,,
41885,4008,neutral,,,,,,,,,,
41886,4007,neutral,1,,,,,,,,,
41887,4006,neutral,1,,,,,,,,,
41888,4005,neutral,,,,,,,,,,
41889,4004,neutral,,,,,,,,,,
41890,4003,neutral,,,,,,,,,,
41891,4002,neutral,,,,,,,,,,
41892,4001,neutral,,,,,,,,,,
41893,3999,neutral,,,,,,,,,,
41894,3998,neutral,,,,,,,,,,
41895,3997,negative,,,,,,,,,,
41896,3996,neutral,,,,,,,,,,
41897,3995,neutral,,,,,,,,,,
41898,3994,neutral,,,,,,,,,,
41899,3993,neutral,,,,,,,,,,
41900,3992,neutral,,,,,,,,,,
41901,3991,neutral,,,,,,,,,,
41902,3990,positive,,,,,,,,,,
41903,3989,neutral,,,,,,,,,,
41904,3988,neutral,,,,,,,,,,
41905,3987,neutral,,,,,,,,,,
41906,3986,neutral,,,,,,,,,,
41907,3985,neutral,,,,,,,,,,
41908,3984,neutral,,,,,,,,,,
41909,3983,neutral,,,,,,,,,,
41910,3982,neutral,,,,,,,,,,
41911,3981,positive,1,,,,,,,,,
41912,3980,neutral,1,,,,,,,,,
41913,3979,neutral,,,,,,,,,,
41914,3978,neutral,,,,,,,,,,
41915,3976,neutral,,,,,,,,,,
41916,3975,neutral,,,,,,,,,,
41917,3974,neutral,,,,,,,,,,
41918,3973,neutral,,,,,,,,,,
41919,3972,neutral,,,,,,,,,,
41920,3971,neutral,,,,,,,,,,
41921,3970,neutral,,,,,,,,,,
41922,3969,neutral,,,,,,,,,,
41923,3968,neutral,,,,,,,,,,
41924,3967,neutral,,,,,,,,,,
41925,3966,neutral,,,,,,,,,,
41926,3965,negative,1,,,,,,,,,
41927,3964,neutral,,,,,,,,,,
41928,3963,neutral,,,,,,,,,,
41929,3962,neutral,,,,,,,,,,
41930,3961,neutral,,,,,,,,,,
41931,3960,neutral,1,,,,,,,,,
41932,3959,neutral,,,,,,,,,,
41933,3958,neutral,,,,,,,,,,
41934,3957,neutral,,,,,,,,,,
41935,3956,neutral,,,,,,,,,,
41936,1605,neutral,,,,,,,,,,
41937,3955,neutral,,,,,,,,,,
41938,3954,positive,1,,,,,,,1,,
41939,3953,neutral,,,,,,,,,,
41940,3952,negative,,,,,,,,,,
41941,3951,neutral,,,,,,,,,,
41942,3950,neutral,,,,,,,,,,
41943,3949,negative,,,,,,,,,,
41944,3948,neutral,,,,,,,,,,
41945,3947,negative,,,,,,,,,,
41946,3946,negative,,,,,,,,,,
41947,3945,neutral,1,,,,,,,,,
41948,3944,neutral,,,,,,,,,,
41949,3943,neutral,,,,,,,,,,
41950,3942,neutral,,,,,,,,,,
41951,3941,neutral,,,,,,,,,,
41952,3940,neutral,,,,,,,,,,
41953,3939,neutral,,,,,,,,,,
41954,3938,negative,1,,,,,,1,1,1,1
41955,3937,neutral,,,,,,,,,,
41956,3936,neutral,,,,,,,,,,
41957,3935,neutral,1,,,,,,,,,
41958,3934,neutral,,,,,,,,,,
41959,1512,neutral,,,,,,,,,,
41960,3818,neutral,,,,,,,,,,
41961,3933,neutral,,,,,,,,,,
41962,3932,neutral,1,,,,,,,,,
41963,3931,neutral,1,,1,,,,,1,,
41964,3930,negative,,,,,,,,,,
41965,3929,neutral,,,,,,,,,,
41966,3928,neutral,,,,,,,,,,
41967,3927,neutral,1,,,,,,,,,
41968,3926,neutral,,,,,,,,,,
41969,3925,neutral,,,,,,,,,,
41970,3924,neutral,1,,,,,,,1,,
41971,3923,neutral,,,,,,,,,,
41972,3922,neutral,,,,,,,,,,
41973,3921,neutral,,,,,,,,,,
41974,3920,negative,,,,,,,,,1,
41975,3919,neutral,,,,,,,,,,
41976,3918,neutral,,,,,,,,,,
41977,3917,neutral,,,,,,,,,,
41978,3916,neutral,,,,,,,,,,
41979,3915,positive,1,,,,,,,,,
41980,3914,neutral,1,,,,,,,,,
41981,3913,neutral,,,,,,,,,,
41982,3912,neutral,,,,,,,,,,
41983,3911,neutral,1,,,,,,,,,
41984,3910,neutral,,,,,,,,,,
41985,3909,negative,1,1,,,,,,,,
41986,3908,neutral,,,,,,,,,,
41987,3907,neutral,,,,,,,,,,
41988,3906,neutral,1,,,,,,,,,
41989,3905,neutral,,,,,,,,,,
41990,3904,neutral,1,,,,,,,,,
41991,3903,neutral,,,,,,,,,,
41992,3902,negative,,,,,,,,,,
41993,3901,neutral,,,,,,,,,,
41994,3900,neutral,,,,,,,,,,
41995,3899,neutral,,,,,,,,,,
41996,3898,neutral,,,,,,,,,,
41997,3897,neutral,,,,,,,,,,
41998,3896,neutral,,,,,,,,,,
41999,3895,neutral,,,,,,,,,,
42000,3894,neutral,,,,,,,,,,
42001,3893,negative,1,,1,,,,1,,1,
42002,3892,neutral,,,,,,,,,,
42003,3891,neutral,,,,,,,,,,
42004,3890,neutral,1,,,,,,,,,
42005,3889,neutral,1,,,,,,,,,
42006,3888,neutral,,,,,,,,,,
42007,3887,neutral,,,,,,,,,,
42008,3886,negative,1,1,1,,,,1,1,1,
42009,3885,neutral,,,,,,,,,,
42010,3884,neutral,,,,,,,,,,
42011,3883,neutral,,,,,,,,,,
42012,3882,neutral,,,,,,,,,,
42013,3881,positive,1,,,,,,,,,
42014,3880,neutral,,,,,,,,,,
42015,3879,neutral,,,,,,,,,,
42016,3878,neutral,1,,,,,,,,,
42017,3877,neutral,,,,,,,,,,
42018,3876,negative,,,,,,,,,,
42019,3875,neutral,,,,,,,,,,
42020,3874,neutral,,,,,,,,,,
42021,3873,positive,1,,,,,,,1,,
42022,3872,neutral,,,,,,,,,,
42023,3871,negative,,,,,,,,,,
42024,3870,neutral,,,,,,,,,,
42025,3869,neutral,,,,,,,,,,
42026,3868,neutral,,,,,,,,,,
42027,3867,negative,,,,,,,,,,
42028,3866,neutral,,,,,,,,,,
42029,3865,neutral,,,,,,,,,,
42030,3864,neutral,1,,,,,,,,,
42031,3863,neutral,,,,,,,,,,
42032,3862,neutral,,,,,,,,,,
42033,3861,neutral,,,,,,,,,,
42034,3860,neutral,,,,,,,,,,
42035,3859,neutral,,,,,,,,,,
42036,3858,neutral,,,,,,,,,,
42037,3857,positive,,,,,,,,1,,
42038,3856,neutral,,,,,,,,,,
42039,3855,neutral,1,,,,,,,,,
42040,3854,neutral,,,,,,,,,,
42041,3853,neutral,,,,,,,,,,
42042,3852,neutral,,,,,,,,,,
42043,3851,neutral,1,,,,,,,,,
42044,3850,neutral,,,,,,,,,,
42045,3849,neutral,,,,,,,,,,
42046,3848,positive,1,,,,,,,1,,
42047,3847,neutral,,,,,,,,,,
42048,3846,negative,1,,1,,,,,,,
42049,3845,negative,1,1,,,,,,1,,
42050,3844,negative,1,1,1,,1,,1,1,1,
42051,3843,neutral,,,,,,,,,,
42052,3842,neutral,1,,,,,,,,,
42053,3841,neutral,1,,,,,,,,,
42054,3840,neutral,1,,,,,,,,,
42055,3839,neutral,1,,,,,,,,,
42056,3838,neutral,,,,,,,,,,
42057,3837,neutral,,,,,,,,,,
42058,3836,neutral,1,,,,,,,,,
42059,3835,neutral,1,,,,,,,,,
42060,3834,neutral,,,,,,,,,,
42061,3833,negative,1,1,1,1,,1,,1,1,1
42062,3832,neutral,1,,,,,,,,,
42063,3831,neutral,,,,,,,,,,
42064,3830,neutral,1,,,,,,,,,
42065,3829,neutral,,,,,,,,,,
42066,3828,neutral,,,,,,,,,,
42067,3827,neutral,,,,,,,,,,
42068,3826,neutral,1,,,,,,,,,
42069,3825,neutral,,,,,,,,,,
42070,3824,negative,1,,,,,,,1,,
42071,3823,neutral,1,,,,,,,,,
42072,3822,neutral,1,,,,,1,,1,,
42073,3821,neutral,1,,,,,,,,,
42074,3820,neutral,1,,,,,,,,,
42075,3819,neutral,1,,,,,,,1,,
42076,3749,neutral,,,,,,,,,,
42077,3727,neutral,,,,,,,,,,
42078,3817,neutral,,,,,,,,,,
42079,3816,neutral,1,,,,,,,,,
42080,3815,neutral,,,,,,,,,,
42081,3814,neutral,,,,,,,,,,
42082,3813,neutral,,,,,,,,,,
42083,3812,negative,1,,,,,,,1,,
42084,3811,neutral,1,,,,,,,,,
42085,3810,neutral,1,,,,,,,,,
42086,3809,neutral,,,,,,,,,,
42087,3808,negative,1,,,,,,,,,
42088,3807,neutral,,,,,,,,,,
42089,3806,neutral,,,,,,,,,,
42090,3805,negative,1,,,,,,1,1,1,
42091,3804,neutral,,,,,,,,,,
42092,3803,neutral,,,,,,,,,,
42093,3802,neutral,,,,,,,,,,
42094,3801,negative,1,1,1,1,1,1,1,1,1,1
42095,3800,negative,1,,,,,,1,1,1,
42096,3799,negative,1,,,,,,,,,
42097,3798,negative,1,,,,,,,,,
42098,3797,neutral,,,,,,,,,,
42099,3796,neutral,,,,,,,,,,
42100,3795,neutral,,,,,,,,,,
42101,3794,neutral,,,,,,,,,,
42102,3793,neutral,,,,,,,,,,
42103,3792,negative,1,,,,,,,,1,
42104,3791,negative,1,,1,1,1,,1,1,,1
42105,3790,neutral,,,,,,,,,,
42106,3789,neutral,,,,,,,,,,
42107,3788,positive,1,1,1,1,1,1,1,1,1,1
42108,3787,neutral,,,,,,,,,,
42109,3786,negative,1,,,,,,,,,
42110,3785,neutral,,,,,,,,,,
42111,3784,neutral,,,,,,,,,,
42112,3783,neutral,,,,,,,,,,
42113,3782,neutral,,,,,,,,,,
42114,3781,neutral,1,1,1,,,1,,1,,
42115,3780,neutral,,,,,,,,,,
42116,3779,negative,,1,,,,,,,,
42117,3778,neutral,1,,,,,,,,,
42118,3777,neutral,,,,,,,,,,
42119,3776,negative,1,,,,,,,,,
42120,3775,negative,1,,,,,,,,,
42121,3774,neutral,1,,1,,,,,,,
42122,3773,neutral,,,,,,,,,,
42123,3772,neutral,,,,,,,,,,
42124,3771,negative,1,,,,,,,1,1,1
42125,3770,neutral,,,,,,,,,,
42126,3769,neutral,,,,,,,,,,
42127,3768,neutral,,,,,,,,,,
42128,3767,neutral,1,,,,,,,,,
42129,3766,negative,1,,,,,,,,,
42130,3765,neutral,,,,,,,,,,
42131,3764,neutral,1,,,,,,,,,
42132,3763,neutral,,,,,,,,,,
42133,3762,negative,1,,,,,,,,,
42134,3761,neutral,1,,,,,,,,,
42135,3760,neutral,,,,,,,,,,
42136,3759,neutral,,,,,,,,,,
42137,3758,negative,1,1,1,,,,1,1,1,1
42138,3757,neutral,,,,,,,,,,
42139,3756,negative,1,,,,,,,1,,
42140,3755,negative,1,,,,,,,1,,
42141,3754,neutral,,,,,,,,,,
42142,3753,neutral,,,,,,,,,,
42143,3752,neutral,,,,,,,,,,
42144,3751,neutral,,,,,,,,,,
42145,3750,neutral,,,,,,,,,,
42146,3748,neutral,,,,,,,,,,
42147,3747,neutral,,,,,,,,,,
42148,3746,neutral,1,,,,,,,,,
42149,3745,neutral,,,,,,,,,,
42150,3744,neutral,,,,,,,,,,
42151,3743,neutral,,,,,,,,,,
42152,3742,neutral,,,,,,,,,,
42153,3741,neutral,,,,,,,,,,
42154,3740,neutral,,,,,,,,,,
42155,3739,neutral,,,,,,,,,,
42156,3738,neutral,1,,,,,,,1,,
42157,3737,neutral,,,,,,,,,,
42158,3736,negative,1,1,1,1,1,1,1,1,1,1
42159,3735,neutral,,,,,,,,,,
42160,3734,neutral,,,,,,,,,,
42161,3733,neutral,,,,,,,,,,
42162,3732,neutral,1,,,,,,,,,
42163,3731,neutral,,,,,,,,,,
42164,3730,neutral,,,,,,,,,,
42165,3729,negative,1,,,,,,,1,1,
42166,3728,neutral,,,,,,,,,,
42167,3726,negative,1,1,1,1,1,1,1,1,1,1
42168,3725,neutral,,,,,,,,,,
42169,3724,neutral,,,,,,,,,,
42170,3723,neutral,,,,,,,,,,
42171,3722,neutral,,,,,,,,,,
42172,3721,neutral,,,,,,,,,,
42173,3720,neutral,,,,,,,,,,
42174,3719,neutral,,,,,,,,,,
42175,3718,neutral,,,,,,,,,,
42176,3717,neutral,,,,,,,,,,
42177,3716,neutral,,,,,,,,,,
42178,3715,neutral,,,,,,,,,,
42179,3714,neutral,,,,,,,,,,
42180,3713,neutral,,,,,,,,,,
42181,3712,neutral,,,,,,,,,,
42182,3711,neutral,,,,,,,,,,
42183,3710,negative,1,,,,,,,,,
42184,3709,neutral,,,,,,,,,,
42185,3708,neutral,,,,,,,,,,
42186,3707,neutral,,,,,,,,,,
42187,3706,neutral,1,,,,,,,1,,
42188,3705,neutral,,,,,,,,,,
42189,3681,neutral,,,,,,,,,,
42190,3558,neutral,,,,,,,,,,
42191,3704,neutral,1,,,,,,,,,
42192,3703,negative,1,1,1,1,1,1,1,1,1,1
42193,3702,neutral,,,,,,,,,,
42194,3701,negative,1,,,,,,,,,
42195,3700,negative,,,,,,,1,1,,
42196,3699,neutral,,,,,,,,,,
42197,3698,neutral,,,,,,,,,,
42198,3697,neutral,,,,,,,,,,
42199,3696,neutral,,,,,,,,,,
42200,3695,neutral,,,,,,,,,,
42201,3694,positive,,,,,,,,,,
42202,3693,negative,,,,,,,,,,
42203,3692,neutral,,,,,,,,,,
42204,3691,negative,,,,,,,,,,
42205,3690,neutral,,,,,,,,,,
42206,3689,neutral,,,,,,,,,,
42207,3688,neutral,1,,,,,,,,,
42208,3687,neutral,,,,,,,,,,
42209,3686,neutral,,,,,,,,,,
42210,3685,neutral,,,,,,,,,,
42211,3684,neutral,,,,,,,,,,
42212,3683,negative,1,1,,,,,,,,
42213,3682,negative,1,,,,,,,,,
42214,3680,neutral,,,,,,,,,,
42215,3679,negative,1,,,,,,,,,
42216,3678,neutral,,,,,,,,,,
42217,3677,neutral,,,,,,,,,,
42218,3676,neutral,,,,,,,,,,
42219,3675,neutral,,,,,,,,,,
42220,3674,negative,1,,1,,,,1,1,,
42221,3673,neutral,,,,,,,,,,
42222,3672,negative,,,,,,,,,,
42223,3671,negative,1,,,,,,,,,
42224,3670,neutral,,,,,,,,,,
42225,3669,neutral,,,,,,,,,,
42226,3668,neutral,,,,,,,,,,
42227,3667,neutral,,,,,,,,,,
42228,3666,negative,1,1,1,1,1,1,1,1,1,1
42229,3665,neutral,,,,,,,,,,
42230,3664,neutral,,,,,,,,,,
42231,3663,neutral,1,,,,,,,,,
42232,3662,neutral,,,,,,,,,,
42233,3661,neutral,,,,,,,,,,
42234,3660,neutral,,,,,,,,,,
42235,3659,neutral,,,,,,,,,,
42236,3658,neutral,,,,,,,,,,
42237,3657,neutral,,,,,,,,,,
42238,3656,neutral,1,,,,,,,,,
42239,3655,neutral,,,,,,,,,,
42240,3654,positive,1,,,,,,,,,
42241,3653,neutral,,,,,,,,,,
42242,3652,negative,1,,,,,,,1,,
42243,3651,neutral,,,,,,,,,,
42244,3650,neutral,,,,,,,,,,
42245,3649,neutral,,,,,,,,,,
42246,3648,neutral,,,,,,,,,,
42247,3647,positive,1,,,,,,,1,,
42248,3646,neutral,,,,,,,,,,
42249,3645,negative,1,,,,,,,,,
42250,3644,neutral,1,,,,,,,,,
42251,3643,neutral,1,,,,,,,,,
42252,3642,neutral,1,,,,,,,,,
42253,3641,neutral,1,,,,,,,,,
42254,3640,negative,1,,1,,,,,,,
42255,3639,negative,1,,1,,,,,1,,
42256,3638,neutral,,,,,,,,,,
42257,3637,neutral,,,,,,,,,,
42258,3636,neutral,,,,,,,,,,
42259,3635,negative,1,,,,,,,,,
42260,3634,neutral,1,,,,,,,,,
42261,3633,negative,,,,,,,,,,
42262,3632,neutral,1,,1,,,,,,,
42263,3631,neutral,,,,,,,,,,
42264,3532,neutral,1,,,,,,,,,
42265,3630,neutral,1,,,,,,,,,
42266,3629,neutral,,,,,,,,,,
42267,3628,negative,1,,,,,,,,,
42268,3627,neutral,,,,,,,,,,
42269,3626,negative,1,,,,,,,,,
42270,3625,negative,1,,,,,,,,,
42271,3624,negative,,,,,,,,,,
42272,3623,neutral,,,,,,,,,,
42273,3622,negative,1,1,,,,,,1,,
42274,3621,neutral,,,,,,,,,,1
42275,3620,neutral,1,,,,,,,,,
42276,3619,neutral,,,,,,,,,,
